ProjectNumber,SampleNumber,ContinentalRiverBasinCode,RiverBasinCode,RiverSubBasinCode,StationTypeCode,StationNumber,Station,LatitudeDecimalDegrees,LongitudeDecimalDegrees,SampleMatrixCode,SampleTypeCode,CollectionCode,QCSampleFlag,SampleComment,SampleDatetime,103999 ALUMINUM TOTAL RECOVERABLE ug/L,20107 CALCIUM DISSOLVED/FILTERED mg/L,20110 CALCIUM DISSOLVED/FILTERED mg/L,20111 CALCIUM DISSOLVED/FILTERED mg/L,80025 CALCIUM TOTAL RECOVERABLE mg/L,29009 COPPER TOTAL (CU) mg/L,80030 COPPER TOTAL RECOVERABLE ug/L,80041 LEAD TOTAL RECOVERABLE ug/L,28009 NICKEL TOTAL mg/L,80039 NICKEL TOTAL RECOVERABLE ug/L,7205 NITROGEN DISSOLVED NITRITE mg/L,7206 NITROGEN DISSOLVED NITRITE mg/L,7110 NITROGEN DISSOLVED NO3 & NO2 mg/L,7111 NITROGEN DISSOLVED NO3 & NO2 mg/L,7906 NITROGEN PARTICULATE TOTAL mg/L,100922 OXYGEN DISSOLVED (FIELD METER) mg/L,80558 OXYGEN DISSOLVED (FIELD METER) mg/L,8102 OXYGEN DISSOLVED (FIELD METER) mg/L,8101 OXYGEN DISSOLVED (WINKLER) mg/L,10301 PH (LAB) pH units,15422 PHOSPHORUS TOTAL (P) mg/L,15114 PHOSPHORUS TOTAL DISSOLVED mg/L,2074 TURBIDITY NTU,23009 VANADIUM TOTAL mg/L,80055 VANADIUM TOTAL RECOVERABLE ug/L
ABS019,04SWE02026,MAC,ATH,07CE,1,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.455780,-111.154460,0,1,122,N,,08/18/2004 09:14:00,,,,,,,,,,,,,,,,7.49,,,,,,,,,
ABS019,04SWE02027,MAC,ATH,07CE,1,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.455780,-111.154460,0,1,122,N,,08/18/2004 09:16:00,,,,,,,,,,,,,,,,7.42,,,,,,,,,
ABS019,06SWE10219,MAC,ATH,07CE,1,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.455780,-111.154460,0,1,122,N,,06/30/2006 06:22:56,,,,,,,,,,,,,,,,8.8,,,,,,,,,
ABS019,06SWE10220,MAC,ATH,07CE,1,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.455780,-111.154460,0,1,122,N,,06/30/2006 06:23:42,,,,,,,,,,,,,,,,8.77,,,,,,,,,
ABS019,06SWE10221,MAC,ATH,07CE,1,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.455780,-111.154460,0,1,122,N,,06/30/2006 06:24:46,,,,,,,,,,,,,,,,8.71,,,,,,,,,
ABS019,06SWE10222,MAC,ATH,07CE,1,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.455780,-111.154460,0,1,122,N,,06/30/2006 06:25:37,,,,,,,,,,,,,,,,8.69,,,,,,,,,
ABS019,06SWE10223,MAC,ATH,07CE,1,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.455780,-111.154460,0,1,122,N,,06/30/2006 06:26:22,,,,,,,,,,,,,,,,8.7,,,,,,,,,
ABS019,06SWE10224,MAC,ATH,07CE,1,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.455780,-111.154460,0,1,122,N,,06/30/2006 06:27:13,,,,,,,,,,,,,,,,8.67,,,,,,,,,
ABS019,06SWE10225,MAC,ATH,07CE,1,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.455780,-111.154460,0,1,122,N,,06/30/2006 06:29:00,,,,,,,,,,,,,,,,8.57,,,,,,,,,
ABS019,06SWE08390,MAC,ATH,07CE,1,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.455780,-111.154460,0,1,122,N,,07/25/2006 07:22:29,,,,,,,,,,,,,,,,7.65,,,,,,,,,
ABS019,06SWE08391,MAC,ATH,07CE,1,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.455780,-111.154460,0,1,122,N,,07/25/2006 07:23:28,,,,,,,,,,,,,,,,7.63,,,,,,,,,
ABS019,06SWE08392,MAC,ATH,07CE,1,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.455780,-111.154460,0,1,122,N,,07/25/2006 07:24:26,,,,,,,,,,,,,,,,7.59,,,,,,,,,
ABS019,06SWE08393,MAC,ATH,07CE,1,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.455780,-111.154460,0,1,122,N,,07/25/2006 07:25:15,,,,,,,,,,,,,,,,7.4,,,,,,,,,
ABS019,06SWE08394,MAC,ATH,07CE,1,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.455780,-111.154460,0,1,122,N,,07/25/2006 07:26:05,,,,,,,,,,,,,,,,7.03,,,,,,,,,
ABS019,06SWE08395,MAC,ATH,07CE,1,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.455780,-111.154460,0,1,122,N,,07/25/2006 07:26:51,,,,,,,,,,,,,,,,6.28,,,,,,,,,
ABS019,06SWE08396,MAC,ATH,07CE,1,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.455780,-111.154460,0,1,122,N,,07/25/2006 07:27:49,,,,,,,,,,,,,,,,5.04,,,,,,,,,
ABS019,06SWE08397,MAC,ATH,07CE,1,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.455780,-111.154460,0,1,122,N,,07/25/2006 07:28:37,,,,,,,,,,,,,,,,3.93,,,,,,,,,
ABS019,06SWE08640,MAC,ATH,07CE,1,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.455780,-111.154460,0,1,122,N,,08/11/2006 12:17:06,,,,,,,,,,,,,,,,8.32,,,,,,,,,
ABS019,06SWE08641,MAC,ATH,07CE,1,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.455780,-111.154460,0,1,122,N,,08/11/2006 12:17:37,,,,,,,,,,,,,,,,8.29,,,,,,,,,
ABS019,06SWE08642,MAC,ATH,07CE,1,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.455780,-111.154460,0,1,122,N,,08/11/2006 12:18:10,,,,,,,,,,,,,,,,8.28,,,,,,,,,
ABS019,06SWE08643,MAC,ATH,07CE,1,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.455780,-111.154460,0,1,122,N,,08/11/2006 12:18:46,,,,,,,,,,,,,,,,8.25,,,,,,,,,
ABS019,06SWE08644,MAC,ATH,07CE,1,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.455780,-111.154460,0,1,122,N,,08/11/2006 12:19:30,,,,,,,,,,,,,,,,8.24,,,,,,,,,
ABS019,06SWE08645,MAC,ATH,07CE,1,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.455780,-111.154460,0,1,122,N,,08/11/2006 12:20:03,,,,,,,,,,,,,,,,8.21,,,,,,,,,
ABS019,06SWE08646,MAC,ATH,07CE,1,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.455780,-111.154460,0,1,122,N,,08/11/2006 12:20:37,,,,,,,,,,,,,,,,8.1,,,,,,,,,
ABS019,06SWE08647,MAC,ATH,07CE,1,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.455780,-111.154460,0,1,122,N,,08/11/2006 12:21:22,,,,,,,,,,,,,,,,6.48,,,,,,,,,
ABS019,06SWE08797,MAC,ATH,07CE,1,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.455780,-111.154460,0,1,122,N,,08/29/2006 09:46:21,,,,,,,,,,,,,,,,8.9,,,,,,,,,
ABS019,06SWE08798,MAC,ATH,07CE,1,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.455780,-111.154460,0,1,122,N,,08/29/2006 09:46:59,,,,,,,,,,,,,,,,8.86,,,,,,,,,
ABS019,06SWE08799,MAC,ATH,07CE,1,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.455780,-111.154460,0,1,122,N,,08/29/2006 09:47:41,,,,,,,,,,,,,,,,8.79,,,,,,,,,
ABS019,06SWE08800,MAC,ATH,07CE,1,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.455780,-111.154460,0,1,122,N,,08/29/2006 09:48:24,,,,,,,,,,,,,,,,8.77,,,,,,,,,
ABS019,06SWE08801,MAC,ATH,07CE,1,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.455780,-111.154460,0,1,122,N,,08/29/2006 09:49:12,,,,,,,,,,,,,,,,8.74,,,,,,,,,
ABS019,06SWE08802,MAC,ATH,07CE,1,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.455780,-111.154460,0,1,122,N,,08/29/2006 09:49:53,,,,,,,,,,,,,,,,8.68,,,,,,,,,
ABS019,06SWE08803,MAC,ATH,07CE,1,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.455780,-111.154460,0,1,122,N,,08/29/2006 09:50:39,,,,,,,,,,,,,,,,8.55,,,,,,,,,
ABS019,06SWE08804,MAC,ATH,07CE,1,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.455780,-111.154460,0,1,122,N,,08/29/2006 09:51:48,,,,,,,,,,,,,,,,8.57,,,,,,,,,
ABS019,06SWE08968,MAC,ATH,07CE,1,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.455780,-111.154460,0,1,122,N,,09/20/2006 07:44:02,,,,,,,,,,,,,,,,9.97,,,,,,,,,
ABS019,06SWE08969,MAC,ATH,07CE,1,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.455780,-111.154460,0,1,122,N,,09/20/2006 07:44:36,,,,,,,,,,,,,,,,9.96,,,,,,,,,
ABS019,06SWE08970,MAC,ATH,07CE,1,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.455780,-111.154460,0,1,122,N,,09/20/2006 07:45:14,,,,,,,,,,,,,,,,9.87,,,,,,,,,
ABS019,06SWE08971,MAC,ATH,07CE,1,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.455780,-111.154460,0,1,122,N,,09/20/2006 07:45:51,,,,,,,,,,,,,,,,9.9,,,,,,,,,
ABS019,06SWE08972,MAC,ATH,07CE,1,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.455780,-111.154460,0,1,122,N,,09/20/2006 07:46:25,,,,,,,,,,,,,,,,9.89,,,,,,,,,
ABS019,06SWE08973,MAC,ATH,07CE,1,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.455780,-111.154460,0,1,122,N,,09/20/2006 07:46:59,,,,,,,,,,,,,,,,9.86,,,,,,,,,
ABS019,06SWE08974,MAC,ATH,07CE,1,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.455780,-111.154460,0,1,122,N,,09/20/2006 07:47:40,,,,,,,,,,,,,,,,9.84,,,,,,,,,
ABS019,06SWE08975,MAC,ATH,07CE,1,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.455780,-111.154460,0,1,122,N,,09/20/2006 07:48:19,,,,,,,,,,,,,,,,9.85,,,,,,,,,
ABS019,08SWE08739,MAC,ATH,07CE,1,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.455780,-111.154460,0,1,122,N,,06/18/2008 08:25:23,,,,,,,,,,,,,,,,8.9,,,,,,,,,
ABS019,08SWE08740,MAC,ATH,07CE,1,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.455780,-111.154460,0,1,122,N,,06/18/2008 08:26:15,,,,,,,,,,,,,,,,8.84,,,,,,,,,
ABS019,08SWE08741,MAC,ATH,07CE,1,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.455780,-111.154460,0,1,122,N,,06/18/2008 08:26:59,,,,,,,,,,,,,,,,8.79,,,,,,,,,
ABS019,08SWE08742,MAC,ATH,07CE,1,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.455780,-111.154460,0,1,122,N,,06/18/2008 08:28:12,,,,,,,,,,,,,,,,8.7,,,,,,,,,
ABS019,08SWE08743,MAC,ATH,07CE,1,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.455780,-111.154460,0,1,122,N,,06/18/2008 08:28:58,,,,,,,,,,,,,,,,8.69,,,,,,,,,
ABS019,08SWE08744,MAC,ATH,07CE,1,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.455780,-111.154460,0,1,122,N,,06/18/2008 08:29:59,,,,,,,,,,,,,,,,8.65,,,,,,,,,
ABS019,08SWE08745,MAC,ATH,07CE,1,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.455780,-111.154460,0,1,122,N,,06/18/2008 08:31:06,,,,,,,,,,,,,,,,8.61,,,,,,,,,
ABS019,08SWE08746,MAC,ATH,07CE,1,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.455780,-111.154460,0,1,122,N,,06/18/2008 08:32:11,,,,,,,,,,,,,,,,8.57,,,,,,,,,
ABS019,08SWE08747,MAC,ATH,07CE,1,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.455780,-111.154460,0,1,122,N,,06/18/2008 08:33:05,,,,,,,,,,,,,,,,8.52,,,,,,,,,
ABS019,08SWE08748,MAC,ATH,07CE,1,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.455780,-111.154460,0,1,122,N,,06/18/2008 08:34:07,,,,,,,,,,,,,,,,8.58,,,,,,,,,
ABS019,08SWE08749,MAC,ATH,07CE,1,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.455780,-111.154460,0,1,122,N,,06/18/2008 08:35:02,,,,,,,,,,,,,,,,8.59,,,,,,,,,
ABS019,08SWE08750,MAC,ATH,07CE,1,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.455780,-111.154460,0,1,122,N,,06/18/2008 08:36:32,,,,,,,,,,,,,,,,8.64,,,,,,,,,
ABS019,08SWE08751,MAC,ATH,07CE,1,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.455780,-111.154460,0,1,122,N,,06/18/2008 08:37:25,,,,,,,,,,,,,,,,8.59,,,,,,,,,
ABS019,08SWE08752,MAC,ATH,07CE,1,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.455780,-111.154460,0,1,122,N,,06/18/2008 08:38:28,,,,,,,,,,,,,,,,8.59,,,,,,,,,
ABS019,08SWE08753,MAC,ATH,07CE,1,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.455780,-111.154460,0,1,122,N,,06/18/2008 08:39:15,,,,,,,,,,,,,,,,8.34,,,,,,,,,
ABS019,08SWE10292,MAC,ATH,07CE,1,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.455780,-111.154460,0,1,122,N,,07/14/2008 09:23:47,,,,,,,,,,,,,,,,10.64,,,,,,,,,
ABS019,08SWE10293,MAC,ATH,07CE,1,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.455780,-111.154460,0,1,122,N,,07/14/2008 09:25:03,,,,,,,,,,,,,,,,10.76,,,,,,,,,
ABS019,08SWE10294,MAC,ATH,07CE,1,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.455780,-111.154460,0,1,122,N,,07/14/2008 09:25:48,,,,,,,,,,,,,,,,10.82,,,,,,,,,
ABS019,08SWE10295,MAC,ATH,07CE,1,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.455780,-111.154460,0,1,122,N,,07/14/2008 09:27:03,,,,,,,,,,,,,,,,10.88,,,,,,,,,
ABS019,08SWE10296,MAC,ATH,07CE,1,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.455780,-111.154460,0,1,122,N,,07/14/2008 09:28:34,,,,,,,,,,,,,,,,10.9,,,,,,,,,
ABS019,08SWE10297,MAC,ATH,07CE,1,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.455780,-111.154460,0,1,122,N,,07/14/2008 09:30:26,,,,,,,,,,,,,,,,10.87,,,,,,,,,
ABS019,08SWE10298,MAC,ATH,07CE,1,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.455780,-111.154460,0,1,122,N,,07/14/2008 09:31:32,,,,,,,,,,,,,,,,10.9,,,,,,,,,
ABS019,08SWE10299,MAC,ATH,07CE,1,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.455780,-111.154460,0,1,122,N,,07/14/2008 09:33:50,,,,,,,,,,,,,,,,10.92,,,,,,,,,
ABS019,08SWE10300,MAC,ATH,07CE,1,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.455780,-111.154460,0,1,122,N,,07/14/2008 09:35:16,,,,,,,,,,,,,,,,10.87,,,,,,,,,
ABS019,08SWE10301,MAC,ATH,07CE,1,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.455780,-111.154460,0,1,122,N,,07/14/2008 09:37:01,,,,,,,,,,,,,,,,10.93,,,,,,,,,
ABS019,08SWE10302,MAC,ATH,07CE,1,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.455780,-111.154460,0,1,122,N,,07/14/2008 09:38:07,,,,,,,,,,,,,,,,10.84,,,,,,,,,
ABS019,08SWE10303,MAC,ATH,07CE,1,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.455780,-111.154460,0,1,122,N,,07/14/2008 09:39:46,,,,,,,,,,,,,,,,10.92,,,,,,,,,
ABS019,08SWE10304,MAC,ATH,07CE,1,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.455780,-111.154460,0,1,122,N,,07/14/2008 09:40:38,,,,,,,,,,,,,,,,10.88,,,,,,,,,
ABS019,08SWE10305,MAC,ATH,07CE,1,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.455780,-111.154460,0,1,122,N,,07/14/2008 09:41:58,,,,,,,,,,,,,,,,10.8,,,,,,,,,
ABS019,08SWE10306,MAC,ATH,07CE,1,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.455780,-111.154460,0,1,122,N,,07/14/2008 09:43:49,,,,,,,,,,,,,,,,10.78,,,,,,,,,
ABS019,08SWE10330,MAC,ATH,07CE,1,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.455780,-111.154460,0,1,122,N,,08/06/2008 07:51:07,,,,,,,,,,,,,,,,10.46,,,,,,,,,
ABS019,08SWE10331,MAC,ATH,07CE,1,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.455780,-111.154460,0,1,122,N,,08/06/2008 07:52:26,,,,,,,,,,,,,,,,10.43,,,,,,,,,
ABS019,08SWE10332,MAC,ATH,07CE,1,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.455780,-111.154460,0,1,122,N,,08/06/2008 07:54:03,,,,,,,,,,,,,,,,10.39,,,,,,,,,
ABS019,08SWE10333,MAC,ATH,07CE,1,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.455780,-111.154460,0,1,122,N,,08/06/2008 07:59:26,,,,,,,,,,,,,,,,10.22,,,,,,,,,
ABS019,08SWE10334,MAC,ATH,07CE,1,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.455780,-111.154460,0,1,122,N,,08/06/2008 08:00:22,,,,,,,,,,,,,,,,10.21,,,,,,,,,
ABS019,08SWE10335,MAC,ATH,07CE,1,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.455780,-111.154460,0,1,122,N,,08/06/2008 08:01:56,,,,,,,,,,,,,,,,10.17,,,,,,,,,
ABS019,08SWE10336,MAC,ATH,07CE,1,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.455780,-111.154460,0,1,122,N,,08/06/2008 08:02:51,,,,,,,,,,,,,,,,10.18,,,,,,,,,
ABS019,08SWE10337,MAC,ATH,07CE,1,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.455780,-111.154460,0,1,122,N,,08/06/2008 08:05:04,,,,,,,,,,,,,,,,10.11,,,,,,,,,
ABS019,08SWE10338,MAC,ATH,07CE,1,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.455780,-111.154460,0,1,122,N,,08/06/2008 08:06:27,,,,,,,,,,,,,,,,9.41,,,,,,,,,
ABS019,08SWE10339,MAC,ATH,07CE,1,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.455780,-111.154460,0,1,122,N,,08/06/2008 08:08:52,,,,,,,,,,,,,,,,9.34,,,,,,,,,
ABS019,08SWE10340,MAC,ATH,07CE,1,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.455780,-111.154460,0,1,122,N,,08/06/2008 08:09:41,,,,,,,,,,,,,,,,9.19,,,,,,,,,
ABS019,08SWE10341,MAC,ATH,07CE,1,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.455780,-111.154460,0,1,122,N,,08/06/2008 08:11:38,,,,,,,,,,,,,,,,8.35,,,,,,,,,
ABS019,08SWE10342,MAC,ATH,07CE,1,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.455780,-111.154460,0,1,122,N,,08/06/2008 08:14:07,,,,,,,,,,,,,,,,7.09,,,,,,,,,
ABS019,08SWE10343,MAC,ATH,07CE,1,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.455780,-111.154460,0,1,122,N,,08/06/2008 08:15:13,,,,,,,,,,,,,,,,7.05,,,,,,,,,
ABS019,08SWE10365,MAC,ATH,07CE,1,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.455780,-111.154460,0,1,122,N,,09/04/2008 09:44:30,,,,,,,,,,,,,,,,9.71,,,,,,,,,
ABS019,08SWE10366,MAC,ATH,07CE,1,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.455780,-111.154460,0,1,122,N,,09/04/2008 09:45:25,,,,,,,,,,,,,,,,9.69,,,,,,,,,
ABS019,08SWE10367,MAC,ATH,07CE,1,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.455780,-111.154460,0,1,122,N,,09/04/2008 09:46:14,,,,,,,,,,,,,,,,9.66,,,,,,,,,
ABS019,08SWE10368,MAC,ATH,07CE,1,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.455780,-111.154460,0,1,122,N,,09/04/2008 09:47:10,,,,,,,,,,,,,,,,9.63,,,,,,,,,
ABS019,08SWE10369,MAC,ATH,07CE,1,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.455780,-111.154460,0,1,122,N,,09/04/2008 09:48:16,,,,,,,,,,,,,,,,9.58,,,,,,,,,
ABS019,08SWE10370,MAC,ATH,07CE,1,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.455780,-111.154460,0,1,122,N,,09/04/2008 09:49:07,,,,,,,,,,,,,,,,9.53,,,,,,,,,
ABS019,08SWE10371,MAC,ATH,07CE,1,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.455780,-111.154460,0,1,122,N,,09/04/2008 09:50:00,,,,,,,,,,,,,,,,9.49,,,,,,,,,
ABS019,08SWE10372,MAC,ATH,07CE,1,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.455780,-111.154460,0,1,122,N,,09/04/2008 09:50:54,,,,,,,,,,,,,,,,9.46,,,,,,,,,
ABS019,08SWE10373,MAC,ATH,07CE,1,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.455780,-111.154460,0,1,122,N,,09/04/2008 09:51:51,,,,,,,,,,,,,,,,9.44,,,,,,,,,
ABS019,08SWE10374,MAC,ATH,07CE,1,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.455780,-111.154460,0,1,122,N,,09/04/2008 09:52:43,,,,,,,,,,,,,,,,9.44,,,,,,,,,
ABS019,08SWE10375,MAC,ATH,07CE,1,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.455780,-111.154460,0,1,122,N,,09/04/2008 09:53:35,,,,,,,,,,,,,,,,9.42,,,,,,,,,
ABS019,08SWE10376,MAC,ATH,07CE,1,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.455780,-111.154460,0,1,122,N,,09/04/2008 09:54:26,,,,,,,,,,,,,,,,9.4,,,,,,,,,
ABS019,08SWE10377,MAC,ATH,07CE,1,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.455780,-111.154460,0,1,122,N,,09/04/2008 09:55:28,,,,,,,,,,,,,,,,9.41,,,,,,,,,
ABS019,08SWE10378,MAC,ATH,07CE,1,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.455780,-111.154460,0,1,122,N,,09/04/2008 09:56:23,,,,,,,,,,,,,,,,9.4,,,,,,,,,
ABS019,08SWE10379,MAC,ATH,07CE,1,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.455780,-111.154460,0,1,122,N,,09/04/2008 09:57:12,,,,,,,,,,,,,,,,9.37,,,,,,,,,
ABS019,08SWE10404,MAC,ATH,07CE,1,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.455780,-111.154460,0,1,122,N,,09/29/2008 08:59:07,,,,,,,,,,,,,,,,10.5,,,,,,,,,
ABS019,08SWE10405,MAC,ATH,07CE,1,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.455780,-111.154460,0,1,122,N,,09/29/2008 09:00:03,,,,,,,,,,,,,,,,10.48,,,,,,,,,
ABS019,08SWE10406,MAC,ATH,07CE,1,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.455780,-111.154460,0,1,122,N,,09/29/2008 09:00:54,,,,,,,,,,,,,,,,10.45,,,,,,,,,
ABS019,08SWE10407,MAC,ATH,07CE,1,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.455780,-111.154460,0,1,122,N,,09/29/2008 09:01:53,,,,,,,,,,,,,,,,10.42,,,,,,,,,
ABS019,08SWE10408,MAC,ATH,07CE,1,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.455780,-111.154460,0,1,122,N,,09/29/2008 09:02:50,,,,,,,,,,,,,,,,10.41,,,,,,,,,
ABS019,08SWE10409,MAC,ATH,07CE,1,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.455780,-111.154460,0,1,122,N,,09/29/2008 09:03:52,,,,,,,,,,,,,,,,10.38,,,,,,,,,
ABS019,08SWE10410,MAC,ATH,07CE,1,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.455780,-111.154460,0,1,122,N,,09/29/2008 09:04:54,,,,,,,,,,,,,,,,10.35,,,,,,,,,
ABS019,08SWE10411,MAC,ATH,07CE,1,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.455780,-111.154460,0,1,122,N,,09/29/2008 09:05:49,,,,,,,,,,,,,,,,10.34,,,,,,,,,
ABS019,08SWE10412,MAC,ATH,07CE,1,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.455780,-111.154460,0,1,122,N,,09/29/2008 09:06:47,,,,,,,,,,,,,,,,10.3,,,,,,,,,
ABS019,08SWE10413,MAC,ATH,07CE,1,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.455780,-111.154460,0,1,122,N,,09/29/2008 09:07:56,,,,,,,,,,,,,,,,10.27,,,,,,,,,
ABS019,08SWE10414,MAC,ATH,07CE,1,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.455780,-111.154460,0,1,122,N,,09/29/2008 09:08:53,,,,,,,,,,,,,,,,10.24,,,,,,,,,
ABS019,08SWE10415,MAC,ATH,07CE,1,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.455780,-111.154460,0,1,122,N,,09/29/2008 09:09:46,,,,,,,,,,,,,,,,10.06,,,,,,,,,
ABS019,13SWE10196,MAC,ATH,07CE,1,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.455780,-111.154460,0,1,122,N,,06/19/2013 09:06:00,,,,,,,,,,,,,,,,,8.67,,,,,,,,
ABS019,13SWE10197,MAC,ATH,07CE,1,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.455780,-111.154460,0,1,122,N,,06/19/2013 09:07:00,,,,,,,,,,,,,,,,,8.67,,,,,,,,
ABS019,13SWE10198,MAC,ATH,07CE,1,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.455780,-111.154460,0,1,122,N,,06/19/2013 09:08:00,,,,,,,,,,,,,,,,,8.71,,,,,,,,
ABS019,13SWE10199,MAC,ATH,07CE,1,AB07CE0110,"GREGOIRE LAKE, PROFILE",56.455780,-111.154460,0,1,122,N,,06/19/2013 09:09:00,,,,,,,,,,,,,,,,,8.71,,,,,,,,
